participant,profession,age,leading_hand,sex,languages,education
134629d5-1044-4b4c-97d2-6c6604f12cdb,учитель,32,правая,мужчина,русский,бакалавриат
739449ae-8a1c-4246-b474-48b792019f8a,инженер,55,правая,мужчина,русский,магистратура
8514174c-089b-40a2-ac10-57206ea9f8c1,педагаг,29,правая,женщина,"русский, украинский",магистратура
22f087af-19b4-4a94-be8c-bd1b9304f3bc,студент-лингвист,18,правая,мужчина,русский,школа
bc8bb398-4a41-4240-87cc-5d49ca39293f,Парикмахер,35,правая,женщина,русский,специалитет
3c3e8e9d-1e1c-42f6-a986-d231253eb542,Продавец,21,правая,женщина,Русский,средняя школа
2b358c12-a440-44dd-94a8-e98c6955e1cc,библиотекарь,48,правая,мужчина,русский,специалитет
a848f343-a09c-4d5a-b3d1-67babaf7e464,"Каменщик, столяр",34,правая,мужчина,Русский,средняя школа
87086ef2-7d7e-42f4-8880-ce297559e9df,економист,27,левая,женщина,"украинский, русский",магистратура
4ef89141-258a-4973-8032-881a4790e836,врач,27,правая,женщина,русский,специалитет
c377e9a6-bdad-4235-8174-08f128d08e4c,Музработник,65,правая,женщина,Русский,специалитет
77d9f599-0bfd-4328-ad47-a32797040d3b,грузчик,25,правая,мужчина,русский,средняя школа
a423938b-1394-45d4-bc5f-bde1304bfac5,экономист,20,правая,женщина,русский,средняя школа
b84f9e7c-b333-4e0f-b2f6-74ea87d92138,Продавец,21,правая,женщина,Русский,средняя школа
0cd03db2-1e53-4051-94a6-c393d2729cbb,Инженер,31,правая,мужчина,"Российский, украинский",магистратура
c47d6db5-b668-4392-a819-96e589b39d8d,программист,43,правая,женщина,русский,бакалавриат
3994f8da-ded9-43ec-a3e2-c16bcf4f99d9,Электрик,34,правая,мужчина,Русский,специалитет
234dd125-a451-4f23-bf12-b9b089d59e0e,финансист,30,правая,женщина,русский,специалитет
bf652ace-d9d7-46f2-b285-9b88c887f483,инженер,42,правая,мужчина,русский,бакалавриат
ca2f43a4-405f-4215-9cda-27fa64546f5d,иженер,30,левая,мужчина,русский,специалитет
4c41d93c-0509-452d-8194-47ced06267e4,психолог,42,правая,женщина,русский,бакалавриат
445f52a7-63b1-48ab-96ad-3e8f62a77682,психолог,42,правая,женщина,рксский,бакалавриат
05916ec2-725a-49cd-aeff-23d77901c37a,учитель-логопед,31,правая,женщина,русский,специалитет
c5311a5c-5fe8-4b1e-8f1d-e6471032439b,специалист по охране труда,32,правая,женщина,русский,специалитет
4230d0a4-43f5-411e-b86d-a4bb9c684359,инжинер сварочного производства (неоконченое высшее),30,правая,мужчина,русский,средняя школа
0a4bd190-3cc1-41b3-8a42-531480d9db6f,логист,25,правая,мужчина,русский,специалитет
83584444-3413-4098-964f-d9889c41a479,графический дизайнер,34,правая,женщина,"русский, украинский",школа
38caf4aa-f5e6-4336-84bc-c3ec62e4fbb8,психолог,42,правая,женщина,рксский,бакалавриат
86a9c5d0-ced3-4ee7-9dce-36fdfdc64795,инжинер сварочного производства (неоконченое высшее),30,правая,мужчина,русский,средняя школа
6fdda81a-42f7-4bee-8f53-5061a2330fdb,юрист,40,правая,мужчина,"русский, украинский",магистратура
02b0715b-5382-4039-8be2-faf2891ef7b2,провизор,27,владею обеими руками одинаково,женщина,русский,специалитет
c9a1d7dd-54ae-4d3e-b5f9-e0c385b91c23,слесарь,30,правая,мужчина,русский,специалитет
0df690b6-47ad-4ee3-9350-564b93d54aa3,водитель,58,правая,мужчина,русский,средняя школа
749f02ab-e980-4b11-966c-24d6f5096885,графический дизайнер,34,правая,женщина,"русский, украинский",школа
b1ec3202-3fda-46c2-8981-d065db3a8374,Инженер-технолог,26,правая,женщина,Русский,специалитет
271a7175-616d-4521-8977-c2f958c68d30,преподаватель,28,правая,женщина,русский,специалитет
668b76f8-1951-4077-a2f0-d850ee4ce78b,Юрист,28,левая,женщина,Русский,специалитет
79eb6b4b-5dd6-457a-a253-61dc180cf92e,техник,47,правая,мужчина,русский,специалитет
aeaa1f32-a48a-4219-8e67-90d48f8ea4ff,геолог,60,правая,мужчина,русский,бакалавриат
2ad76caa-20d7-4053-aaee-859aab5f64ed,"инженер-преподаватель электо-технических дисциплин, программист",55,правая,женщина,русский,специалитет
528eee53-146b-4bbd-94f7-26c922d72a21,водитель,58,правая,мужчина,русский,средняя школа
1e5a6c32-9149-4875-bf2c-9c16ec3a2f7e,делопроизводитель,62,правая,женщина,русский,средняя школа
082ad846-8088-46d0-8d6d-fd9b3452d62c,инженер,36,правая,женщина,русский,специалитет
5a971998-7ed1-4000-81b3-b299daf27af4,нет,23,правая,мужчина,русский,аспирантура
e9b422d8-dcf8-41ec-b23d-da2b356659a0,педагог,35,правая,женщина,русский,магистратура
69bc60cc-f59c-4c7d-b2b6-7b34a16ddce2,писатель,47,правая,женщина,русский,специалитет
f60a27e6-0034-49f4-9da1-3bb91e8391d0,-,27,правая,женщина,русский,школа
67f78150-a179-4831-9c97-0e9ca7c8cff4,водитель,58,правая,мужчина,русский,специалитет
66aff12b-74ac-414c-a91e-189e469e5f37,биоинформатик,23,правая,женщина,русский,бакалавриат
c08a2551-8410-4dd7-8008-4466312ad293,специалист по сервису и туризму,31,правая,женщина,русский,бакалавриат
68417cce-f90c-4073-9b24-6d13b6c741b5,архитектор,35,правая,женщина,"русский, белорусский",бакалавриат
2ad5b701-caad-4bd9-a88b-2f4bd172f6c0,филолог,48,правая,мужчина,русский,аспирантура
409ba22d-1ca1-4632-af21-0dadfda35d3f,учитель начальных классов,45,правая,женщина,русский,специалитет
afb6eb74-e2a3-499c-862a-652a6d6cbf18,"домохозяйка, в прошлом экономист, по образованию инженер",53,переученный левша,женщина,русский,магистратура
1e1cc1c1-f1b9-4e49-88d6-73fd9aa38485,Бизнес-информатик,25,правая,женщина,Русский,бакалавриат
4d00f9dd-7194-451d-8cc4-3fbde2e76960,художник,32,правая,женщина,русский,школа
d55fac04-5cb0-4d05-9f43-6f4a9e52817e,Инженер,40,правая,женщина,Русский,специалитет
3ca44453-634c-424b-a29b-4c77f6667bf4,электрослесарь кип и а,52,правая,мужчина,русский,специалитет
9b4421e0-b057-4b47-a07f-ba5fe1003640,программист,53,правая,мужчина,русский,магистратура
1eaf0949-10b6-4b44-8303-d00d5e80b1e8,химик-технолог,37,правая,мужчина,"русский, английский",магистратура
9c86cd40-51b8-4688-b644-b02d1218d640,Юрист,32,правая,женщина,Русский,специалитет
38ec10ad-ba4a-4e99-bace-d66f58e2b255,Писатель,59,правая,мужчина,Русский,специалитет
e6eb3740-69e3-4606-af90-22c5395e7d7b,филолог,32,левая,мужчина,Русский,аспирантура
26745438-7600-413a-b4a1-04c569477762,Водитель,58,правая,мужчина,Русский,специалитет
61e31b96-6d94-4b46-9a97-3566650675db,Секретарь,26,правая,женщина,"Русский, Украинский",бакалавриат
520477f4-c017-49f1-9a96-1f3dba4db231,лингвист,36,правая,женщина,русский,аспирантура
40d17cee-8a3f-43fe-90c7-01adf858fbdb,нейробиолог,27,правая,женщина,русский,специалитет
